Xenolith.Tatsh.HD,208.0,67.0,231.0,27.0,533.0
Xenolith.Tatsh.IN,421.0,152.0,184.0,32.0,789.0
XING.ginkiha.EZ,221.0,56.0,27.0,6.0,310.0
XING.ginkiha.HD,292.0,79.0,168.0,48.0,587.0
XING.ginkiha.IN,535.0,40.0,83.0,53.0,711.0
YouaretheMiserable.tpazolite.AT,799.0,49.0,385.0,111.0,1344.0
YouaretheMiserable.tpazolite.EZ,163.0,39.0,249.0,35.0,486.0
YouaretheMiserable.tpazolite.HD,314.0,19.0,381.0,48.0,762.0
YouaretheMiserable.tpazolite.IN,545.0,92.0,195.0,61.0,893.0
いざ参ります.Uskefeat棗いつき.EZ,130.0,17.0,30.0,11.0,188.0
いざ参ります.Uskefeat棗いつき.HD,282.0,43.0,104.0,12.0,441.0
いざ参ります.Uskefeat棗いつき.IN,698.0,36.0,95.0,36.0,865.0
ぱぴぷぴぷぴぱ.ころねぽちWith立秋.EZ,0.0,254.0,383.0,0.0,637.0
ぱぴぷぴぷぴぱ.ころねぽちWith立秋.HD,475.0,183.0,489.0,143.0,1290.0
ぱぴぷぴぷぴぱ.ころねぽちWith立秋.IN,440.0,735.0,25.0,43.0,1243.0
もぺもぺ.LeaF.AT,529.0,33.0,138.0,20.0,720.0
もぺもぺ.LeaF.EZ,97.0,1.0,27.0,0.0,125.0
もぺもぺ.LeaF.HD,223.0,1.0,65.0,0.0,289.0
もぺもぺ.LeaF.IN,309.0,8.0,94.0,1.0,412.0
インフェルノシティ.Ponchifeatはぁち.EZ,60.0,31.0,225.0,36.0,352.0
インフェルノシティ.Ponchifeatはぁち.HD,345.0,84.0,131.0,18.0,578.0
インフェルノシティ.Ponchifeatはぁち.IN,778.0,93.0,390.0,14.0,1275.0
インマイマインド.レシオP.EZ,26.0,15.0,42.0,6.0,89.0
インマイマインド.レシオP.HD,298.0,17.0,147.0,17.0,479.0
インマイマインド.レシオP.IN,213.0,164.0,96.0,89.0,562.0
ジングルベルJingleBell.A39沙包P.EZ,176.0,30.0,430.0,3.0,639.0
ジングルベルJingleBell.A39沙包P.HD,260.0,47.0,149.0,36.0,492.0
ジングルベルJingleBell.A39沙包P.IN,472.0,63.0,625.0,79.0,1239.0
ストレイソウルアラウンド.みーに.EZ,149.0,11.0,119.0,45.0,324.0
ストレイソウルアラウンド.みーに.HD,235.0,31.0,187.0,33.0,486.0
ストレイソウルアラウンド.みーに.IN,406.0,85.0,299.0,118.0,908.0
ニライカナイNiraicA_naiMix.roopfromSTR.EZ,128.0,27.0,51.0,1.0,207.0
ニライカナイNiraicA_naiMix.roopfromSTR.HD,184.0,21.0,45.0,104.0,354.0
ニライカナイNiraicA_naiMix.roopfromSTR.IN,483.0,10.0,70.0,87.0,650.0
万吨匿名信.闫东炜.EZ,209.0,31.0,67.0,0.0,307.0
万吨匿名信.闫东炜.HD,382.0,7.0,259.0,0.0,648.0
万吨匿名信.闫东炜.IN,603.0,3.0,143.0,32.0,781.0
云女孩.符白牙SiYFics.EZ,58.0,24.0,134.0,4.0,220.0
云女孩.符白牙SiYFics.HD,378.0,8.0,120.0,32.0,538.0
云女孩.符白牙SiYFics.IN,568.0,12.0,30.0,59.0,669.0
今天不是明天.PIKASONICfeat兰音Reine.EZ,36.0,6.0,214.0,38.0,294.0
今天不是明天.PIKASONICfeat兰音Reine.HD,207.0,57.0,247.0,35.0,546.0
今天不是明天.PIKASONICfeat兰音Reine.IN,542.0,118.0,214.0,39.0,913.0
光.姜米條.EZ,50.0,34.0,54.0,0.0,138.0
光.姜米條.HD,232.0,11.0,54.0,18.0,315.0
光.姜米條.IN,367.0,25.0,78.0,47.0,517.0
千紫万紅.r0yvsWABI.EZ,126.0,23.0,69.0,22.0,240.0
千紫万紅.r0yvsWABI.HD,292.0,45.0,335.0,107.0,779.0
千紫万紅.r0yvsWABI.IN,615.0,77.0,397.0,111.0,1200.0
双重间谍DoubleAgent.WAVAV.EZ,133.0,43.0,155.0,15.0,346.0
双重间谍DoubleAgent.WAVAV.HD,368.0,112.0,204.0,54.0,738.0
双重间谍DoubleAgent.WAVAV.IN,677.0,128.0,385.0,163.0,1353.0
君往何处QuoVadis.M2U.EZ,109.0,43.0,40.0,16.0,208.0
君往何处QuoVadis.M2U.HD,224.0,47.0,78.0,41.0,390.0
君往何处QuoVadis.M2U.IN,663.0,89.0,150.0,33.0,935.0
大和撫子WildDances.adapatorvsDRIVE.EZ,118.0,50.0,67.0,39.0,274.0
大和撫子WildDances.adapatorvsDRIVE.HD,334.0,40.0,121.0,54.0,549.0
大和撫子WildDances.adapatorvsDRIVE.IN,699.0,33.0,201.0,69.0,1002.0
宇宙残骸少女CosmicDustyGirl.辻原一郎.EZ,14.0,34.0,19.0,3.0,70.0
宇宙残骸少女CosmicDustyGirl.辻原一郎.HD,9.0,56.0,235.0,22.0,322.0
宇宙残骸少女CosmicDustyGirl.辻原一郎.IN,354.0,85.0,200.0,52.0,691.0
尊師TheGuru.rider.EZ,241.0,31.0,109.0,5.0,386.0
尊師TheGuru.rider.HD,358.0,27.0,146.0,34.0,565.0
尊師TheGuru.rider.IN,504.0,16.0,201.0,17.0,738.0
幻影鬼魅PLEASE.R300K.AT,816.0,133.0,38.0,158.0,1145.0
幻影鬼魅PLEASE.R300K.EZ,105.0,32.0,139.0,7.0,283.0
幻影鬼魅PLEASE.R300K.HD,181.0,31.0,362.0,65.0,639.0
幻影鬼魅PLEASE.R300K.IN,674.0,55.0,304.0,47.0,1080.0
幽世桔梗.Capchiifeatまるもこ.EZ,96.0,49.0,52.0,26.0,223.0
幽世桔梗.Capchiifeatまるもこ.HD,341.0,49.0,115.0,57.0,562.0
幽世桔梗.Capchiifeatまるもこ.IN,491.0,219.0,221.0,50.0,981.0
开心病.闫东炜.EZ,143.0,79.0,144.0,33.0,399.0
开心病.闫东炜.HD,232.0,116.0,239.0,14.0,601.0
开心病.闫东炜.IN,619.0,38.0,152.0,31.0,840.0
心の記憶.A39沙包P.EZ,0.0,40.0,216.0,55.0,311.0
心の記憶.A39沙包P.HD,62.0,53.0,447.0,67.0,629.0
心の記憶.A39沙包P.IN,275.0,168.0,252.0,109.0,804.0
心之所向.姜米條.EZ,110.0,13.0,94.0,9.0,226.0
心之所向.姜米條.HD,229.0,43.0,94.0,56.0,422.0
心之所向.姜米條.IN,428.0,145.0,70.0,70.0,713.0
明鏡烈火.MUEvsRekuMochizuki.EZ,120.0,20.0,218.0,18.0,376.0
明鏡烈火.MUEvsRekuMochizuki.HD,268.0,42.0,186.0,70.0,566.0
明鏡烈火.MUEvsRekuMochizuki.IN,616.0,96.0,45.0,129.0,886.0
暗夜苏醒REANIMATE.Warak.EZ,127.0,38.0,17.0,54.0,236.0
暗夜苏醒REANIMATE.Warak.HD,399.0,51.0,333.0,59.0,842.0
暗夜苏醒REANIMATE.Warak.IN,498.0,181.0,427.0,156.0,1262.0
月下缭乱.月見静華vsLUNARiUM.EZ,170.0,9.0,215.0,25.0,419.0
月下缭乱.月見静華vsLUNARiUM.HD,286.0,11.0,175.0,61.0,533.0
月下缭乱.月見静華vsLUNARiUM.IN,473.0,66.0,302.0,128.0,969.0
月詠に鳴る.Feryquitousfeat藍月なくる.AT,518.0,170.0,158.0,92.0,938.0
月詠に鳴る.Feryquitousfeat藍月なくる.EZ,45.0,23.0,209.0,16.0,293.0
月詠に鳴る.Feryquitousfeat藍月なくる.HD,233.0,0.0,289.0,22.0,544.0
月詠に鳴る.Feryquitousfeat藍月なくる.IN,407.0,206.0,204.0,41.0,858.0
望影の方舟Six.SeURa.EZ,138.0,45.0,75.0,18.0,276.0
望影の方舟Six.SeURa.HD,240.0,49.0,182.0,55.0,526.0
望影の方舟Six.SeURa.IN,559.0,34.0,375.0,98.0,1066.0
桜樹街道.kozatosnow.EZ,121.0,7.0,115.0,49.0,292.0
桜樹街道.kozatosnow.HD,205.0,4.0,172.0,40.0,421.0
桜樹街道.kozatosnow.IN,248.0,22.0,14.0,175.0,459.0
混乱Confusion.OnlyMyBlackScore.EZ,86.0,40.0,185.0,8.0,319.0
混乱Confusion.OnlyMyBlackScore.HD,139.0,36.0,274.0,29.0,478.0
混乱Confusion.OnlyMyBlackScore.IN,651.0,7.0,301.0,19.0,978.0
游园地.椒盐菠萝.EZ,12.0,17.0,127.0,64.0,220.0
游园地.椒盐菠萝.HD,115.0,4.0,295.0,30.0,444.0
游园地.椒盐菠萝.IN,213.0,97.0,96.0,75.0,481.0
狂喜蘭舞.LeaF.AT,859.0,115.0,285.0,66.0,1325.0
狂喜蘭舞.LeaF.EZ,221.0,121.0,124.0,6.0,472.0
狂喜蘭舞.LeaF.HD,423.0,99.0,106.0,23.0,651.0
狂喜蘭舞.LeaF.IN,585.0,115.0,252.0,16.0,968.0
瓷岁.茶鸣拾贰律.EZ,61.0,18.0,26.0,15.0,120.0
瓷岁.茶鸣拾贰律.HD,171.0,44.0,88.0,6.0,309.0
瓷岁.茶鸣拾贰律.IN,131.0,1.0,219.0,14.0,365.0
白と黒のバケモノ.テヅカ.EZ,81.0,44.0,100.0,6.0,231.0
白と黒のバケモノ.テヅカ.HD,395.0,18.0,501.0,0.0,914.0
白と黒のバケモノ.テヅカ.IN,499.0,494.0,177.0,27.0,1197.0
盏茗.茶鸣拾贰律.EZ,57.0,15.0,10.0,1.0,83.0
盏茗.茶鸣拾贰律.HD,110.0,27.0,38.0,1.0,176.0
盏茗.茶鸣拾贰律.IN,372.0,66.0,215.0,53.0,706.0
祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.AT,1031.0,164.0,843.0,184.0,2222.0
祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.EZ,195.0,78.0,357.0,36.0,666.0
祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.HD,449.0,110.0,456.0,96.0,1111.0
祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.IN,933.0,58.0,1082.0,149.0,2222.0
神話.PicaM2U.EZ,143.0,9.0,128.0,9.0,289.0
神話.PicaM2U.HD,205.0,18.0,160.0,50.0,433.0
神話.PicaM2U.IN,370.0,120.0,169.0,76.0,735.0
聖夜讃歌.A39沙包P.EZ,143.0,41.0,147.0,71.0,402.0
聖夜讃歌.A39沙包P.HD,345.0,75.0,86.0,87.0,593.0
聖夜讃歌.A39沙包P.IN,583.0,211.0,411.0,134.0,1339.0
華灯爱.闫东炜.EZ,57.0,40.0,196.0,19.0,312.0
華灯爱.闫东炜.HD,132.0,64.0,142.0,19.0,357.0
華灯爱.闫东炜.IN,345.0,27.0,146.0,2.0,520.0
萤火虫の怨.闫东炜.EZ,183.0,0.0,42.0,20.0,245.0
萤火虫の怨.闫东炜.HD,358.0,0.0,388.0,0.0,746.0
萤火虫の怨.闫东炜.IN,596.0,2.0,269.0,18.0,885.0
蝎虎天体Lacertid.CreamvsDaily天利.EZ,100.0,26.0,99.0,48.0,273.0
蝎虎天体Lacertid.CreamvsDaily天利.HD,248.0,88.0,136.0,124.0,596.0
蝎虎天体Lacertid.CreamvsDaily天利.IN,767.0,89.0,292.0,90.0,1238.0
贝多芬祝福BeethovenBlessing.Nauts.EZ,130.0,38.0,131.0,2.0,301.0
贝多芬祝福BeethovenBlessing.Nauts.HD,158.0,108.0,179.0,0.0,445.0
贝多芬祝福BeethovenBlessing.Nauts.IN,522.0,109.0,251.0,31.0,913.0
重生.姜米條.EZ,155.0,11.0,170.0,18.0,354.0
重生.姜米條.HD,225.0,23.0,395.0,7.0,650.0
重生.姜米條.IN,698.0,23.0,159.0,20.0,900.0
雪降りメリクリ.A39.EZ,125.0,10.0,175.0,6.0,316.0
雪降りメリクリ.A39.HD,358.0,37.0,133.0,31.0,559.0
雪降りメリクリ.A39.IN,678.0,60.0,94.0,107.0,939.0
雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.AT,348.0,125.0,46.0,12.0,531.0
雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.EZ,40.0,49.0,22.0,0.0,111.0
雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.HD,128.0,38.0,182.0,16.0,364.0
雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.IN,242.0,81.0,82.0,24.0,429.0
零號車輛.seatrus.EZ,229.0,72.0,293.0,0.0,594.0
零號車輛.seatrus.HD,263.0,72.0,690.0,33.0,1058.0
零號車輛.seatrus.IN,660.0,75.0,393.0,112.0,1240.0
青丘.BLACK0.EZ,99.0,8.0,82.0,95.0,284.0
青丘.BLACK0.HD,180.0,30.0,232.0,92.0,534.0
青丘.BLACK0.IN,583.0,62.0,569.0,90.0,1304.0
青芽.茶鸣拾贰律.EZ,101.0,23.0,223.0,19.0,366.0
青芽.茶鸣拾贰律.HD,277.0,90.0,146.0,7.0,520.0
青芽.茶鸣拾贰律.IN,610.0,136.0,261.0,95.0,1102.0
风屿.闫东炜.AT,927.0,16.0,233.0,60.0,1236.0
风屿.闫东炜.EZ,253.0,38.0,76.0,1.0,368.0
风屿.闫东炜.HD,270.0,49.0,483.0,0.0,802.0
风屿.闫东炜.IN,707.0,21.0,423.0,5.0,1156.0
黄金之城GOLDTOWN.Memme.EZ,27.0,27.0,30.0,6.0,90.0
黄金之城GOLDTOWN.Memme.HD,124.0,75.0,157.0,52.0,408.0
黄金之城GOLDTOWN.Memme.IN,470.0,167.0,143.0,77.0,857.0
Komplexe.雄之助featSennzai.EZ,56.0,59.0,114.0,9.0,238.0
Komplexe.雄之助featSennzai.HD,230.0,84.0,153.0,18.0,485.0
Komplexe.雄之助featSennzai.IN,414.0,173.0,389.0,75.0,1051.0
QZKagoRequiem.tpazolite.AT,1087.0,63.0,471.0,102.0,1723.0
QZKagoRequiem.tpazolite.EZ,192.0,61.0,31.0,12.0,296.0
QZKagoRequiem.tpazolite.HD,348.0,63.0,487.0,109.0,1007.0
QZKagoRequiem.tpazolite.IN,698.0,106.0,444.0,11.0,1259.0
slips.rintarosoma.AT,706.0,91.0,277.0,101.0,1175.0
slips.rintarosoma.EZ,128.0,65.0,157.0,13.0,363.0
slips.rintarosoma.HD,346.0,96.0,457.0,36.0,935.0
slips.rintarosoma.IN,412.0,128.0,500.0,88.0,1128.0
アンビバレンス.すりぃ相沢.EZ,125.0,25.0,146.0,3.0,299.0
アンビバレンス.すりぃ相沢.HD,254.0,57.0,252.0,16.0,579.0
アンビバレンス.すりぃ相沢.IN,568.0,159.0,319.0,82.0,1128.0
000AinSophAur.Yumeji.EZ,57.0,53.0,45.0,16.0,171.0
000AinSophAur.Yumeji.HD,169.0,47.0,139.0,16.0,371.0
000AinSophAur.Yumeji.IN,446.0,65.0,84.0,94.0,689.0
SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.EZ,117.0,54.0,6.0,41.0,218.0
SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.HD,311.0,38.0,66.0,30.0,445.0
SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.IN,449.0,159.0,188.0,29.0,825.0
Archidoxen.Se_IRA.EZ,86.0,19.0,150.0,7.0,262.0
Archidoxen.Se_IRA.HD,201.0,61.0,260.0,21.0,543.0
Archidoxen.Se_IRA.IN,540.0,63.0,301.0,34.0,938.0
BANGINGSTRIKE.DewPleiades.AT,1115.0,143.0,319.0,100.0,1677.0
BANGINGSTRIKE.DewPleiades.EZ,253.0,39.0,68.0,11.0,371.0
BANGINGSTRIKE.DewPleiades.HD,397.0,38.0,143.0,66.0,644.0
BANGINGSTRIKE.DewPleiades.IN,820.0,152.0,185.0,91.0,1248.0
Xepion.Acotto.EZ,6.0,7.0,106.0,4.0,123.0
Xepion.Acotto.HD,217.0,51.0,70.0,30.0,368.0
Xepion.Acotto.IN,495.0,32.0,102.0,69.0,698.0
百鬼夜行.SaladSavior.EZ,115.0,41.0,63.0,34.0,253.0
百鬼夜行.SaladSavior.HD,327.0,30.0,218.0,50.0,625.0
百鬼夜行.SaladSavior.IN,434.0,208.0,170.0,144.0,956.0
Cristalisia.onoken.EZ,96.0,42.0,101.0,2.0,241.0
Cristalisia.onoken.HD,235.0,47.0,293.0,2.0,577.0
Cristalisia.onoken.IN,393.0,94.0,231.0,3.0,721.0
Hydra.JamesLandinoXAkiraComplex.AT,839.0,225.0,335.0,148.0,1547.0
Hydra.JamesLandinoXAkiraComplex.EZ,124.0,39.0,108.0,12.0,283.0
Hydra.JamesLandinoXAkiraComplex.HD,204.0,24.0,368.0,127.0,723.0
Hydra.JamesLandinoXAkiraComplex.IN,668.0,151.0,126.0,140.0,1085.0
TheWholeRest.KIVΛ.EZ,74.0,33.0,52.0,58.0,217.0
TheWholeRest.KIVΛ.HD,168.0,0.0,316.0,0.0,484.0
TheWholeRest.KIVΛ.IN,421.0,123.0,183.0,58.0,785.0
